dbpedia_18368,song person song collegecoach collegecoach collegecoach song person officeholder book
dbpedia_6088,film film person film film televisionshow film film film film
dbpedia_19327,militaryperson militaryunit militaryunit militaryunit militaryunit militaryunit militaryunit militaryunit militaryunit militaryunit
dbpedia_20904,televisionshow settlement televisionshow settlement film town mountain plant settlement company
dbpedia_12673,film officeholder officeholder journalist officeholder person film officeholder film film
dbpedia_20451,fictionalcharacter comicscharacter comicscharacter fictionalcharacter comicscharacter fictionalcharacter book book comicscharacter comicscharacter
dbpedia_22203,election president election election election election election election election election
dbpedia_5722,bridge railwayline station publictransitsystem railwaytunnel publictransitsystem publictransitsystem building railwayline station
dbpedia_14089,album poem film song album single single single single single
dbpedia_19287,officeholder organisation person non profitorganisation politicalparty bank album non profitorganisation organisation non profitorganisation
dbpedia_8159,programminglanguage programminglanguage programminglanguage language programminglanguage software programminglanguage language language programminglanguage
dbpedia_18737,person book politician monarch monarch politician officeholder militaryperson politician royalty
dbpedia_3726,song song hollywoodcartoon single book televisionshow single single book album
dbpedia_20774,militaryperson militaryunit militaryperson officeholder militaryperson militaryperson historian officeholder militaryperson officeholder
dbpedia_1945,militaryconflict country country militaryconflict militaryconflict country country country country militaryconflict
dbpedia_20577,person scientist scientist politician scientist person person musicalartist person scientist
dbpedia_16753,album album album album album album album album album album
dbpedia_10782,person person screenwriter film award award film person screenwriter person
dbpedia_741,scientist person person noble militaryperson militaryperson officeholder militaryperson film royalty
dbpedia_2938,book book book single person single writer film language mountain
dbpedia_907,settlement golftournament book film year book person food soccerclub book
dbpedia_19358,town school school school university university village organisation school videogame
dbpedia_10552,person person person person person person person film person person
dbpedia_15450,album musicalartist album book album album album album person film
dbpedia_7888,film disease disease species species disease disease disease disease disease
dbpedia_14263,film fictionalcharacter building fictionalcharacter person book film writer musicalartist artist
dbpedia_12845,film film film film film film film film film person
dbpedia_12593,politicalparty politicalparty politicalparty politicalparty election organisation politicalparty politicalparty politicalparty politicalparty
dbpedia_20181,person person businessperson company software company person company informationappliance software
dbpedia_16704,soapcharacter film person film film person person person actor soapcharacter
dbpedia_22299,school book book writer film book song person person musicalartist
dbpedia_11182,island island island island island island island island island island
dbpedia_17966,mammal animal plant plant insect fungus mammal fungus plant amphibian
dbpedia_8388,videogame actor fictionalcharacter person book videogame fictionalcharacter fictionalcharacter musical fictionalcharacter
dbpedia_2299,person organisation person organisation organisation scientist organisation organisation person country
dbpedia_4441,politicalparty politicalparty politicalparty officeholder officeholder officeholder politicalparty person politicalparty politicalparty
dbpedia_4204,book book royalty film film person person book musical book
